skillMatchScore,creditFairness,deadlineRealism,completionRate,avgRating,lateRatio,workloadScore,experienceLevel,proposalRelevanceScore,keywordCoverageScore,success,archetype
0.8557730491180578,0.7249204285325604,0.6630751574084397,0.5860974692156261,0.4860281073928923,0.10725886814698103,0.0,0.3010299956639812,0.7678506475680306,0.6926618435917337,0,new_promising
0.44085235619361623,0.7126774798875622,0.4806280281352331,0.701501447865375,0.720697886239909,0.23016886860310093,0.5939274657206767,0.45154499349597177,0.6221873751362234,0.5418207045246161,0,experienced_average
0.41851365147969477,0.4350143339323027,0.4549669442550938,0.44856333573166307,0.6452537323505658,0.32283386566927724,0.3825057961598858,0.5880456295278407,0.5915722015511006,0.4568957367158052,1,cheap_unreliable
0.9927064463649469,1.0,0.8480710423981023,0.9943368772597141,0.9235900031027284,0.014288764022360696,0.3273616422030283,0.6989700043360189,0.7595159577413017,0.8109690171998344,1,expert_reliable
0.5170888662813264,0.31633493448778616,0.1645771395815902,0.4471177260637491,0.5735250030654016,0.30980859316402376,0.6417581006843206,0.6393768004764144,0.44330575545330897,0.2423713376111894,0,cheap_unreliable
0.5036183113857365,0.5526605045970122,0.19555601937311057,0.4287614009036644,0.6539911750443106,0.5012432164037214,0.5239326920817156,0.5,0.5093005423731082,0.3195518907383822,0,cheap_unreliable
0.7635296775701068,0.9107304335713716,0.7152222208766595,0.9100503145869823,0.9169149063295354,0.04796697581373588,0.20678816494766092,0.9225490200071285,0.6851669015381423,0.8243897717619494,1,expert_reliable
0.5819609001559977,0.6934838046716447,0.5845824275411184,0.771411891992887,0.6200274287542183,0.35213672852642625,0.5395443688040881,0.5,0.6149133460574646,0.5642031408932288,0,experienced_average
0.4827162252849993,0.7589233570525393,0.7967496770221805,0.669358665368831,0.8500914843856511,0.2703340003778154,0.35167711947755664,0.45154499349597177,0.6945863818861514,0.5815886995216066,1,experienced_average
0.8812079584672916,0.8425006376837874,0.7454796691977463,0.5604428951772567,0.5216116172611459,0.10947672721456948,0.11171907389645384,0.0,0.6800929423580436,0.5054346165348106,0,new_promising
0.6282454038465721,0.9342511625550345,0.6585885449892841,0.6181838808929725,0.44167311218751204,0.11009196291358758,0.15127690829288068,0.0,0.7870072993020487,0.7198657004300706,1,new_promising
0.7820832828514361,0.8456087134839674,0.916488124332683,0.894021738248644,0.9410900368602061,0.066622805479644,0.37889902385674323,0.9256291743595376,0.8831409227648688,0.7787345757562127,1,expert_reliable
