skillMatchScore,creditDelta,deadlineDelta,completionRate,avgRating,lateRatio,workloadScore,experienceLevel,proposalRelevanceScore,keywordCoverageScore,success,archetype
0.8444047691964578,0.039383175072783744,1.159789513938831,0.44293271928643246,1.9068127737769418,0.06137578934039387,0.18271434348036703,2,0.5561759900876708,0.7350861600904135,1,new_promising
0.08895125824061409,-0.4655685648849377,-6.048369325227761,0.34369976957852194,1.9745712171152783,0.7447170716475776,0.5758128899064214,3,0.4761370363909553,0.3510899944827557,0,scammer
1.0,0.15322174812232364,0.7929109301517897,0.970566097085708,4.6496076968080295,0.12555785816069717,0.34618061113684057,27,0.8796411588404303,0.684197185129431,1,reliable_expert
0.5787621492590488,0.0341033425845182,-0.20556030842762496,0.0,0.9578747808340602,0.21008039197827116,0.2553305216836614,4,0.8494629052581654,0.49365964037667537,1,new_promising
0.5292807679558569,-0.10820112569306464,3.915170527362856,0.9071030941365048,3.8183796962326655,0.29573321972515587,0.4572640292369121,23,0.4027511453761827,0.4659926557192424,0,experienced_mediocre
0.37188274313364,-0.36816514997758765,-4.02588106177066,0.5172861614853028,3.201882813837892,0.3888703006459681,0.516871408596103,8,0.4674685489793629,0.34482670135370996,0,cheap_unreliable
0.7474391637996334,0.029728795951664284,-0.6756532641567101,0.8866624019285615,4.910502786013112,0.013737430117726282,0.14482713397313624,71,0.6691303446711484,0.852070086140603,1,reliable_expert
0.5632509082193173,0.15525202450954606,0.8438009465041375,0.6104587277653097,3.186685597854987,0.3633833170488637,0.3241932446815088,36,0.6460755888882516,0.5785625390404867,0,experienced_mediocre
0.7785835564096256,0.18497465081065848,1.024550796992742,1.0,4.4773037687011135,0.03769560234109108,0.21636256097954426,14,0.8165644175087126,0.8928563734315874,1,reliable_expert
0.4013522848002623,0.08834833559015506,0.6982494128381039,0.7810088695395437,3.419351531195734,0.21359367174748403,0.36594325866723976,26,0.578162307740874,0.6318526021071887,1,experienced_mediocre
0.09936204862742083,-0.7133433771484524,-3.297824529041838,0.20220884249965926,1.8145149034329697,0.8605141397331307,0.8686188407647448,0,0.2327342152899438,0.15408521090559213,0,scammer
0.705380200803881,0.05240615957034604,1.770292412728697,0.43948375642653614,0.13507429638943094,0.05155106715042068,0.01318915454387777,1,0.5982212410990582,0.7033691104019337,0,new_promising
0.4626806147794212,0.12189008367761417,0.43576989119774623,0.6495833336610348,3.9909552562912936,0.28520668303358176,0.4453153582618317,34,0.3078929456488345,0.3705271723632357,1,experienced_mediocre
0.4652819214878834,0.030744139993998765,-0.5735011480866503,0.8219831854769372,2.9209359992704913,0.25125136929035546,0.5153854598907173,28,0.4072925753262495,0.43773079565593614,1,experienced_mediocre
0.8054004790735222,0.10820472159173157,-0.5446004635398085,0.8734287578459669,4.995310203358576,0.13493287341145,0.2504042702099182,31,0.7143356638711728,0.7505295928909077,1,reliable_expert
0.5379151395035107,-0.3471870013893522,-2.7479739092914124,0.5670713145336841,2.5794248456681426,0.6131599593870252,0.602818113238641,6,0.48711366612915796,0.5102878617388966,1,cheap_unreliable
0.6428508482142176,0.13832872665677426,1.5164833438926866,0.27007254805424913,1.429444918912699,0.2408817065770169,0.20877999689127305,1,0.6822530534363962,0.878182892503294,1,new_promising
0.6918644139853332,0.2919106418395511,-0.1352503112583356,0.35289995912581185,1.3572688685768735,0.0,0.15369963495212785,3,0.7479664944728567,0.5352104534813185,0,new_promising
0.8266609210656464,0.13864432589161507,1.134208791256047,0.9022608935740206,4.870493973540773,0.02028396360857166,0.09712543067161594,91,0.6274129573582945,0.7213991186429843,1,reliable_expert
0.005896335614791876,-0.5761225625409195,-3.994446898348623,0.15484465509590634,1.2887937938176743,0.720012995188767,0.8746961628350434,1,0.2718734333334981,0.23660665740564296,0,scammer
0.38522486124448146,-0.6040525948374256,-4.909628600754134,0.07122643492349535,1.61833753979801,0.5114295224608466,0.7957690916915552,2,0.2744374583226736,0.3177457142069486,0,scammer
0.7232417185219407,0.14194429448035994,3.457327979433045,0.3199941850640327,0.7185908076372372,0.18149653913540892,0.09344341583795418,3,0.9398361417410085,0.627073138789977,0,new_promising
0.286839789868603,-0.20722825589359883,-2.630312127941748,0.37858419637411195,2.4641479789230507,0.25865653451690107,0.65071847767218,8,0.3336058584688457,0.3468907294113633,0,cheap_unreliable
0.47065065559272246,-0.20704149522155135,1.9102497264853113,0.8763133734023562,4.145186477489054,0.16082775362103666,0.49609958636471047,30,0.4967091350615816,0.456926850578399,0,experienced_mediocre
0.567744090147527,-0.13821828097867425,1.0165871707839078,0.9389872822123715,2.794248101069021,0.4103119588160587,0.35882132028910235,18,0.5930529873782757,0.45355820132512886,1,experienced_mediocre
0.12688835119190417,-0.7067907493464183,-5.662827298513584,0.39100731730662813,1.7629579917129232,0.6226235284898713,0.6426379459556988,0,0.1729421007702124,0.15752297026035492,0,scammer
0.9167488374237749,-0.0330162935610918,-0.306647962708321,0.857793793388686,4.266329124101303,0.07199865894639075,0.27618733850115057,90,0.7833050348211607,0.7701638812594073,1,reliable_expert
